id_orden,fecha,id_cliente,producto,categoria,marca,region,canal,metodo_pago,unidades,precio_unitario,descuento_pct,venta
ORD-02176,25/03/2026,C-0032,Tenis Casual Street,Moda,Urban Co.,Sureste,Web,Tarjeta débito,1,1399,5,1329.05
ORD-02232,25/03/2026,C-0357,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,PayPal,1,1499,10,1349.1
ORD-02302,25/03/2026,C-0310,Licuadora MixPlus,Hogar,HomePlus,Sur,Web,Tarjeta crédito,1,1199,15,1019.15
ORD-02367,25/03/2026,C-0387,Laptop Nova 14,Electrónica,Nova,Occidente,Web,Tarjeta crédito,1,18999,0,18999
ORD-02380,25/03/2026,C-0509,Aspiradora CleanPro,Hogar,CleanPro,Norte,Web,Tarjeta débito,2,3299,0,6598
ORD-02395,25/03/2026,C-0626,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,1,999,0,999
ORD-02412,25/03/2026,C-0363,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta crédito,1,1899,5,1804.05
ORD-02440,25/03/2026,C-0159,Tenis Runner Pro,Deportes,Move,Sur,App,Tarjeta crédito,1,1899,5,1804.05
ORD-02469,25/03/2026,C-0465,Tenis Casual Street,Moda,Urban Co.,Sur,Marketplace,Tarjeta débito,1,1399,0,1399
ORD-02491,25/03/2026,C-0036,Set Bloques Creativos,Juguetes,PlayBox,Norte,Marketplace,Tarjeta débito,1,799,0,799
ORD-02502,25/03/2026,C-0772,Muñeca Adventure,Juguetes,PlayBox,Centro,Marketplace,PayPal,1,649,0,649
ORD-02520,25/03/2026,C-0348,Smartwatch FitGo,Deportes,FitGo,Centro,Web,Tarjeta crédito,1,2299,10,2069.1
ORD-02523,25/03/2026,C-0593,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta crédito,2,1499,5,2848.1
ORD-02540,25/03/2026,C-0009,Mochila Training,Deportes,Move,Sureste,App,Transferencia,1,899,0,899
ORD-02541,25/03/2026,C-0045,Auto Control Remoto,Juguetes,FunTech,Occidente,Web,Tarjeta débito,1,999,0,999
ORD-02609,25/03/2026,C-0168,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta crédito,1,1499,0,1499
ORD-02610,25/03/2026,C-0212,Sudadera Essential,Moda,BasicLab,Norte,Web,Tarjeta crédito,4,999,10,3596.4
ORD-02613,25/03/2026,C-0796,Jeans Classic,Moda,Urban Co.,Norte,Web,Tarjeta crédito,1,899,0,899
ORD-02782,25/03/2026,C-0444,Set Bloques Creativos,Juguetes,PlayBox,Norte,Web,Tarjeta crédito,2,799,0,1598
ORD-02794,25/03/2026,C-0425,Tablet Go 10,Electrónica,Nova,Occidente,App,Tarjeta débito,1,6299,0,6299
ORD-02811,25/03/2026,C-0116,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta crédito,2,7499,0,14998
ORD-02820,25/03/2026,C-0655,Smartwatch FitGo,Deportes,FitGo,Occidente,App,Tarjeta crédito,1,2299,0,2299
ORD-02822,25/03/2026,C-0145,Cafetera HomeBrew,Hogar,HomePlus,Sur,Marketplace,PayPal,1,1799,0,1799
ORD-02888,25/03/2026,C-0167,Smart TV 55,Electrónica,Vision,Centro,Web,Tarjeta crédito,1,11999,10,10799.1
ORD-02907,25/03/2026,C-0231,Freidora AirCook,Hogar,KitchenLab,Sureste,Web,PayPal,1,2499,10,2249.1
ORD-02908,25/03/2026,C-0529,Licuadora MixPlus,Hogar,HomePlus,Centro,App,Tarjeta crédito,1,1199,5,1139.05
ORD-02911,25/03/2026,C-0547,Tablet Go 10,Electrónica,Nova,Occidente,Web,PayPal,1,6299,5,5984.05
ORD-02914,25/03/2026,C-0425,Smartphone X1,Electrónica,Nova,Norte,App,PayPal,1,8999,10,8099.1
ORD-02919,25/03/2026,C-0274,Licuadora MixPlus,Hogar,HomePlus,Sureste,Web,PayPal,1,1199,0,1199
ORD-02950,25/03/2026,C-0288,Smartphone X1,Electrónica,Nova,Sur,Marketplace,Tarjeta débito,2,8999,5,17098.1
ORD-02956,25/03/2026,C-0044,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,1,1499,10,1349.1
ORD-02958,25/03/2026,C-0279,Sudadera Essential,Moda,BasicLab,Sureste,App,Transferencia,2,999,10,1798.2
ORD-02968,25/03/2026,C-0888,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1199,5,1139.05
ORD-00014,26/03/2026,C-0258,Smartwatch FitGo,Deportes,FitGo,Occidente,App,Tarjeta crédito,1,2299,5,2184.05
ORD-00058,26/03/2026,C-0096,Set Bloques Creativos,Juguetes,PlayBox,Sur,App,Tarjeta crédito,1,799,5,759.05
ORD-00062,26/03/2026,C-0468,Tablet Go 10,Electrónica,Nova,Sureste,App,Tarjeta crédito,2,6299,0,12598
ORD-00070,26/03/2026,C-0345,Jeans Classic,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,1,899,0,899
ORD-00071,26/03/2026,C-0028,Chamarra Urban,Moda,Urban Co.,Norte,Web,Tarjeta débito,1,1599,0,1599
ORD-00114,26/03/2026,C-0676,Aspiradora CleanPro,Hogar,CleanPro,Norte,Marketplace,Tarjeta crédito,1,3299,0,3299
ORD-00117,26/03/2026,C-0038,Jeans Classic,Moda,Urban Co.,Norte,Marketplace,PayPal,1,899,5,854.05
ORD-00132,26/03/2026,C-0766,Smartphone X1,Electrónica,Nova,Norte,App,PayPal,1,8999,0,8999
ORD-00146,26/03/2026,C-0257,Sudadera Essential,Moda,BasicLab,Sureste,Web,PayPal,1,999,0,999
ORD-00153,26/03/2026,C-0221,Freidora AirCook,Hogar,KitchenLab,Occidente,Marketplace,Tarjeta débito,2,2499,10,4498.2
ORD-00197,26/03/2026,C-0778,Bicicleta Urban 21,Deportes,Move,Centro,Web,Transferencia,2,7499,0,14998
ORD-00222,26/03/2026,C-0735,Licuadora MixPlus,Hogar,HomePlus,Sureste,Web,PayPal,1,1199,0,1199
ORD-00270,26/03/2026,C-0084,Jeans Classic,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,2,899,10,1618.2
ORD-00298,26/03/2026,C-0658,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta débito,2,1499,0,2998
ORD-00304,26/03/2026,C-0232,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,4,1199,5,4556.2
ORD-00366,26/03/2026,C-0772,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,PayPal,2,1499,0,2998
ORD-00372,26/03/2026,C-0609,Bicicleta Urban 21,Deportes,Move,Sureste,Marketplace,Tarjeta débito,1,7499,0,7499
ORD-00389,26/03/2026,C-0792,Cafetera HomeBrew,Hogar,HomePlus,Centro,App,Tarjeta débito,1,1799,5,1709.05
ORD-00410,26/03/2026,C-0103,Cafetera HomeBrew,Hogar,HomePlus,Sureste,App,PayPal,3,1799,20,4317.6
ORD-00412,26/03/2026,C-0326,Mochila Training,Deportes,Move,Norte,Marketplace,Transferencia,1,899,0,899
ORD-00461,26/03/2026,C-0027,Set Bloques Creativos,Juguetes,PlayBox,Sur,Marketplace,Tarjeta crédito,1,799,0,799
ORD-00491,26/03/2026,C-0884,Smartwatch FitGo,Deportes,FitGo,Occidente,Web,Tarjeta débito,1,2299,10,2069.1
ORD-00516,26/03/2026,C-0889,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta crédito,1,8999,10,8099.1
ORD-00573,26/03/2026,C-0876,Tablet Go 10,Electrónica,Nova,Centro,Web,Tarjeta crédito,1,6299,5,5984.05
ORD-00596,26/03/2026,C-0795,Smartphone X1,Electrónica,Nova,Norte,Marketplace,Tarjeta crédito,2,8999,0,17998
ORD-00617,26/03/2026,C-0536,Mochila Training,Deportes,Move,Centro,Web,Tarjeta crédito,1,899,0,899
ORD-00666,26/03/2026,C-0383,Smartwatch FitGo,Deportes,FitGo,Norte,Web,Tarjeta crédito,1,2299,10,2069.1
ORD-00690,26/03/2026,C-0252,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta débito,2,1399,10,2518.2
ORD-00697,26/03/2026,C-0175,Licuadora MixPlus,Hogar,HomePlus,Sureste,App,Tarjeta crédito,1,1199,5,1139.05
ORD-00736,26/03/2026,C-0605,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta crédito,1,999,0,999
ORD-00738,26/03/2026,C-0686,Smartwatch FitGo,Deportes,FitGo,Sureste,App,Tarjeta crédito,1,2299,5,2184.05
ORD-00761,26/03/2026,C-0087,Smart TV 55,Electrónica,Vision,Occidente,App,PayPal,1,11999,10,10799.1
ORD-00842,26/03/2026,C-0425,Auto Control Remoto,Juguetes,FunTech,Norte,Web,Tarjeta débito,2,999,15,1698.3
ORD-00901,26/03/2026,C-0498,Smartphone X1,Electrónica,Nova,Sur,App,Tarjeta crédito,3,8999,10,24297.3
ORD-00943,26/03/2026,C-0391,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,3,1399,0,4197
ORD-00950,26/03/2026,C-0536,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,2,8999,15,15298.3
ORD-00975,26/03/2026,C-0108,Auto Control Remoto,Juguetes,FunTech,Occidente,App,Transferencia,1,999,10,899.1
ORD-01027,26/03/2026,C-0227,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,Tarjeta débito,1,1399,15,1189.15
ORD-01114,26/03/2026,C-0453,Auto Control Remoto,Juguetes,FunTech,Occidente,App,Tarjeta débito,1,999,0,999
ORD-01138,26/03/2026,C-0780,Chamarra Urban,Moda,Urban Co.,Sureste,Web,Tarjeta débito,1,1599,0,1599
ORD-01174,26/03/2026,C-0803,Set Bloques Creativos,Juguetes,PlayBox,Occidente,Web,Tarjeta débito,2,799,0,1598
ORD-01189,26/03/2026,C-0623,Smartwatch FitGo,Deportes,FitGo,Norte,App,Tarjeta débito,1,2299,10,2069.1
ORD-01254,26/03/2026,C-0400,Sudadera Essential,Moda,BasicLab,Centro,Marketplace,Tarjeta crédito,1,999,5,949.05
ORD-01255,26/03/2026,C-0286,Freidora AirCook,Hogar,KitchenLab,Sur,App,Tarjeta crédito,3,2499,5,7122.15
ORD-01266,26/03/2026,C-0619,Aspiradora CleanPro,Hogar,CleanPro,Occidente,Web,Tarjeta crédito,1,3299,0,3299
ORD-01274,26/03/2026,C-0770,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,3,8999,0,26997
ORD-01314,26/03/2026,C-0413,Tenis Casual Street,Moda,Urban Co.,Sureste,Web,Transferencia,2,1399,0,2798
ORD-01338,26/03/2026,C-0616,Smart TV 55,Electrónica,Vision,Norte,Web,Tarjeta crédito,1,11999,0,11999
ORD-01367,26/03/2026,C-0499,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,PayPal,1,1499,20,1199.2
ORD-01383,26/03/2026,C-0702,Smart TV 55,Electrónica,Vision,Sureste,Web,Tarjeta crédito,1,11999,0,11999
ORD-01387,26/03/2026,C-0666,Laptop Nova 14,Electrónica,Nova,Sur,App,PayPal,1,18999,0,18999
ORD-01440,26/03/2026,C-0585,Laptop Nova 14,Electrónica,Nova,Occidente,Web,Transferencia,1,18999,10,17099.1
ORD-01489,26/03/2026,C-0348,Freidora AirCook,Hogar,KitchenLab,Norte,Web,Transferencia,2,2499,0,4998
ORD-01521,26/03/2026,C-0054,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta débito,1,1499,0,1499
ORD-01522,26/03/2026,C-0574,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta crédito,1,1499,5,1424.05
ORD-01545,26/03/2026,C-0761,Aspiradora CleanPro,Hogar,CleanPro,Occidente,Web,Tarjeta crédito,1,3299,15,2804.15
ORD-01581,26/03/2026,C-0066,Freidora AirCook,Hogar,KitchenLab,Sureste,Web,Tarjeta crédito,1,2499,0,2499
ORD-01635,26/03/2026,C-0451,Aspiradora CleanPro,Hogar,CleanPro,Norte,App,PayPal,1,3299,10,2969.1
ORD-01665,26/03/2026,C-0209,Jeans Classic,Moda,Urban Co.,Occidente,Web,Transferencia,1,899,10,809.1
ORD-01675,26/03/2026,C-0035,Jeans Classic,Moda,Urban Co.,Norte,Web,Tarjeta crédito,1,899,0,899
ORD-01705,26/03/2026,C-0361,Set Bloques Creativos,Juguetes,PlayBox,Centro,App,PayPal,1,799,0,799
ORD-01719,26/03/2026,C-0241,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Marketplace,Tarjeta crédito,2,1799,0,3598
ORD-01802,26/03/2026,C-0949,Tenis Casual Street,Moda,Urban Co.,Occidente,App,Tarjeta crédito,2,1399,0,2798
ORD-01840,26/03/2026,C-0119,Freidora AirCook,Hogar,KitchenLab,Norte,Web,PayPal,1,2499,10,2249.1
ORD-01936,26/03/2026,C-0434,Mochila Training,Deportes,Move,Sur,Marketplace,Transferencia,1,899,0,899
ORD-02005,26/03/2026,C-0535,Set Bloques Creativos,Juguetes,PlayBox,Sureste,App,Transferencia,1,799,0,799
ORD-02091,26/03/2026,C-0941,Aspiradora CleanPro,Hogar,CleanPro,Centro,Web,Tarjeta débito,1,3299,10,2969.1
ORD-02104,26/03/2026,C-0892,Licuadora MixPlus,Hogar,HomePlus,Norte,Marketplace,Tarjeta crédito,2,1199,5,2278.1
ORD-02192,26/03/2026,C-0125,Muñeca Adventure,Juguetes,PlayBox,Centro,App,Tarjeta crédito,1,649,0,649
ORD-02207,26/03/2026,C-0857,Tenis Runner Pro,Deportes,Move,Sur,App,PayPal,1,1899,0,1899
ORD-02215,26/03/2026,C-0858,Smart TV 55,Electrónica,Vision,Occidente,Web,Tarjeta débito,1,11999,5,11399.05
ORD-02255,26/03/2026,C-0817,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,2,1499,5,2848.1
ORD-02261,26/03/2026,C-0358,Cafetera HomeBrew,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1799,0,1799
ORD-02304,26/03/2026,C-0934,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta crédito,1,1799,10,1619.1
ORD-02320,26/03/2026,C-0415,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta crédito,1,999,10,899.1
ORD-02321,26/03/2026,C-0112,Tenis Casual Street,Moda,Urban Co.,Centro,App,PayPal,1,1399,0,1399
ORD-02357,26/03/2026,C-0194,Mochila Training,Deportes,Move,Occidente,App,Tarjeta crédito,2,899,5,1708.1
ORD-02358,26/03/2026,C-0327,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta débito,1,1199,15,1019.15
ORD-02361,26/03/2026,C-0770,Tenis Casual Street,Moda,Urban Co.,Centro,Web,PayPal,1,1399,20,1119.2
ORD-02370,26/03/2026,C-0465,Bicicleta Urban 21,Deportes,Move,Occidente,Web,Tarjeta crédito,1,7499,5,7124.05
ORD-02426,26/03/2026,C-0586,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,2,1499,0,2998
ORD-02429,26/03/2026,C-0946,Freidora AirCook,Hogar,KitchenLab,Centro,Marketplace,Tarjeta crédito,3,2499,5,7122.15
ORD-02475,26/03/2026,C-0874,Audífonos AirBeat,Electrónica,SoundPro,Sureste,App,Tarjeta crédito,1,1499,10,1349.1
ORD-02485,26/03/2026,C-0136,Mochila Training,Deportes,Move,Norte,App,Tarjeta crédito,1,899,15,764.15
ORD-02499,26/03/2026,C-0160,Jeans Classic,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,1,899,0,899
ORD-02511,26/03/2026,C-0396,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta débito,1,8999,10,8099.1
ORD-02543,26/03/2026,C-0285,Aspiradora CleanPro,Hogar,CleanPro,Occidente,Marketplace,Tarjeta crédito,1,3299,0,3299
ORD-02564,26/03/2026,C-0596,Set Bloques Creativos,Juguetes,PlayBox,Centro,Web,Tarjeta crédito,3,799,0,2397
ORD-02565,26/03/2026,C-0678,Sudadera Essential,Moda,BasicLab,Sureste,App,Tarjeta crédito,3,999,10,2697.3
ORD-02658,26/03/2026,C-0471,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,Tarjeta débito,3,1499,10,4047.3
ORD-02723,26/03/2026,C-0598,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta débito,3,1199,0,3597
ORD-02738,26/03/2026,C-0527,Jeans Classic,Moda,Urban Co.,Occidente,Web,Tarjeta débito,2,899,0,1798
ORD-02763,26/03/2026,C-0228,Tenis Runner Pro,Deportes,Move,Sureste,App,Tarjeta crédito,3,1899,0,5697
ORD-02793,26/03/2026,C-0120,Smartphone X1,Electrónica,Nova,Centro,Marketplace,Tarjeta crédito,1,8999,15,7649.15
ORD-02832,26/03/2026,C-0181,Chamarra Urban,Moda,Urban Co.,Centro,Marketplace,Tarjeta débito,1,1599,0,1599
ORD-02863,26/03/2026,C-0871,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,PayPal,1,1799,0,1799
ORD-00006,27/03/2026,C-0678,Mochila Training,Deportes,Move,Occidente,Marketplace,Tarjeta crédito,1,899,0,899
ORD-00010,27/03/2026,C-0068,Chamarra Urban,Moda,Urban Co.,Sur,Web,PayPal,1,1599,10,1439.1
ORD-00049,27/03/2026,C-0886,Licuadora MixPlus,Hogar,HomePlus,Sur,Web,Tarjeta crédito,1,1199,0,1199
ORD-00074,27/03/2026,C-0666,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta débito,1,2499,20,1999.2
ORD-00111,27/03/2026,C-0734,Tablet Go 10,Electrónica,Nova,Sureste,App,Tarjeta crédito,1,6299,10,5669.1
ORD-00180,27/03/2026,C-0449,Sudadera Essential,Moda,BasicLab,Norte,App,Tarjeta débito,1,999,0,999
ORD-00244,27/03/2026,C-0921,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,Tarjeta crédito,1,1799,0,1799
ORD-00305,27/03/2026,C-0389,Cafetera HomeBrew,Hogar,HomePlus,Sur,App,PayPal,1,1799,10,1619.1
ORD-00355,27/03/2026,C-0643,Jeans Classic,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,1,899,0,899
ORD-00399,27/03/2026,C-0051,Smartphone X1,Electrónica,Nova,Sur,Web,Tarjeta débito,1,8999,15,7649.15
ORD-00402,27/03/2026,C-0940,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Transferencia,1,1499,0,1499
ORD-00426,27/03/2026,C-0076,Licuadora MixPlus,Hogar,HomePlus,Norte,Marketplace,Tarjeta débito,1,1199,5,1139.05
ORD-00440,27/03/2026,C-0069,Freidora AirCook,Hogar,KitchenLab,Occidente,Marketplace,Tarjeta crédito,2,2499,15,4248.3
ORD-00492,27/03/2026,C-0452,Chamarra Urban,Moda,Urban Co.,Sur,Marketplace,Tarjeta débito,2,1599,0,3198
ORD-00501,27/03/2026,C-0673,Tenis Casual Street,Moda,Urban Co.,Centro,App,Tarjeta débito,1,1399,5,1329.05
ORD-00532,27/03/2026,C-0765,Tablet Go 10,Electrónica,Nova,Occidente,Marketplace,PayPal,3,6299,5,17952.15
ORD-00534,27/03/2026,C-0018,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta crédito,1,8999,5,8549.05
ORD-00560,27/03/2026,C-0491,Smartwatch FitGo,Deportes,FitGo,Centro,Web,PayPal,1,2299,10,2069.1
ORD-00626,27/03/2026,C-0186,Aspiradora CleanPro,Hogar,CleanPro,Sur,Web,Tarjeta crédito,1,3299,0,3299
ORD-00627,27/03/2026,C-0395,Smart TV 55,Electrónica,Vision,Centro,Web,Tarjeta crédito,1,11999,20,9599.2
ORD-00716,27/03/2026,C-0324,Freidora AirCook,Hogar,KitchenLab,Norte,App,PayPal,2,2499,0,4998
ORD-00732,27/03/2026,C-0785,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,Tarjeta crédito,1,1499,0,1499
ORD-00790,27/03/2026,C-0226,Smartwatch FitGo,Deportes,FitGo,Occidente,Marketplace,Tarjeta crédito,2,2299,0,4598
ORD-00846,27/03/2026,C-0811,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta débito,1,8999,10,8099.1
ORD-00925,27/03/2026,C-0298,Smartwatch FitGo,Deportes,FitGo,Centro,App,Tarjeta crédito,1,2299,0,2299
ORD-00997,27/03/2026,C-0526,Auto Control Remoto,Juguetes,FunTech,Centro,App,Tarjeta débito,3,999,0,2997
ORD-01003,27/03/2026,C-0460,Tenis Casual Street,Moda,Urban Co.,Occidente,App,Tarjeta débito,1,1399,0,1399
ORD-01085,27/03/2026,C-0515,Aspiradora CleanPro,Hogar,CleanPro,Occidente,App,Tarjeta débito,1,3299,15,2804.15
ORD-01242,27/03/2026,C-0931,Set Bloques Creativos,Juguetes,PlayBox,Norte,App,Tarjeta crédito,1,799,0,799
ORD-01261,27/03/2026,C-0432,Tenis Casual Street,Moda,Urban Co.,Centro,App,PayPal,3,1399,5,3987.15
ORD-01262,27/03/2026,C-0751,Tablet Go 10,Electrónica,Nova,Centro,App,Tarjeta crédito,1,6299,5,5984.05
ORD-01295,27/03/2026,C-0204,Cafetera HomeBrew,Hogar,HomePlus,Centro,Marketplace,Tarjeta débito,1,1799,15,1529.15
ORD-01316,27/03/2026,C-0096,Sudadera Essential,Moda,BasicLab,Sur,Marketplace,PayPal,1,999,0,999
ORD-01331,27/03/2026,C-0920,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,899,0,899
ORD-01350,27/03/2026,C-0507,Licuadora MixPlus,Hogar,HomePlus,Sureste,App,PayPal,1,1199,0,1199
ORD-01369,27/03/2026,C-0421,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,Tarjeta débito,1,1399,10,1259.1
ORD-01426,27/03/2026,C-0617,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,899,0,899
ORD-01474,27/03/2026,C-0534,Tenis Runner Pro,Deportes,Move,Centro,Web,Transferencia,2,1899,5,3608.1
ORD-01530,27/03/2026,C-0178,Auto Control Remoto,Juguetes,FunTech,Centro,App,Tarjeta débito,1,999,5,949.05
ORD-01534,27/03/2026,C-0740,Laptop Nova 14,Electrónica,Nova,Occidente,Marketplace,PayPal,3,18999,0,56997
ORD-01571,27/03/2026,C-0305,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,Tarjeta crédito,1,1799,0,1799
ORD-01574,27/03/2026,C-0335,Tablet Go 10,Electrónica,Nova,Sureste,Marketplace,PayPal,1,6299,5,5984.05
ORD-02003,27/03/2026,C-0086,Tenis Runner Pro,Deportes,Move,Sur,App,Tarjeta crédito,1,1899,5,1804.05
ORD-02133,27/03/2026,C-0904,Smartphone X1,Electrónica,Nova,Centro,App,PayPal,2,8999,0,17998
ORD-02152,27/03/2026,C-0257,Tenis Runner Pro,Deportes,Move,Centro,Web,Transferencia,1,1899,0,1899
ORD-02155,27/03/2026,C-0587,Smartwatch FitGo,Deportes,FitGo,Centro,App,Tarjeta crédito,1,2299,15,1954.15
ORD-02243,27/03/2026,C-0390,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,PayPal,1,1499,20,1199.2
ORD-02293,27/03/2026,C-0027,Bicicleta Urban 21,Deportes,Move,Occidente,Web,Tarjeta crédito,1,7499,0,7499
ORD-02340,27/03/2026,C-0812,Auto Control Remoto,Juguetes,FunTech,Centro,Web,Tarjeta débito,1,999,0,999
ORD-02345,27/03/2026,C-0722,Mochila Training,Deportes,Move,Occidente,Web,Tarjeta crédito,1,899,5,854.05
ORD-02350,27/03/2026,C-0747,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta crédito,1,1499,0,1499
ORD-02355,27/03/2026,C-0535,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,1,1499,0,1499
ORD-02365,27/03/2026,C-0332,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Marketplace,Transferencia,1,1499,0,1499
ORD-02432,27/03/2026,C-0145,Tablet Go 10,Electrónica,Nova,Centro,App,PayPal,2,6299,10,11338.2
ORD-02456,27/03/2026,C-0042,Set Bloques Creativos,Juguetes,PlayBox,Norte,Marketplace,Tarjeta crédito,2,799,15,1358.3
ORD-02597,27/03/2026,C-0938,Jeans Classic,Moda,Urban Co.,Sur,Web,PayPal,2,899,0,1798
ORD-02644,27/03/2026,C-0130,Muñeca Adventure,Juguetes,PlayBox,Sureste,Web,Transferencia,2,649,0,1298
ORD-02719,27/03/2026,C-0662,Auto Control Remoto,Juguetes,FunTech,Centro,Web,Tarjeta crédito,2,999,0,1998
ORD-02733,27/03/2026,C-0657,Freidora AirCook,Hogar,KitchenLab,Norte,Web,Tarjeta débito,1,2499,0,2499
ORD-02737,27/03/2026,C-0293,Smartwatch FitGo,Deportes,FitGo,Centro,Marketplace,Tarjeta débito,2,2299,0,4598
ORD-02806,27/03/2026,C-0392,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,PayPal,1,1499,0,1499
ORD-02955,27/03/2026,C-0001,Freidora AirCook,Hogar,KitchenLab,Sur,App,Tarjeta crédito,2,2499,0,4998
ORD-00015,28/03/2026,C-0788,Auto Control Remoto,Juguetes,FunTech,Sureste,App,Tarjeta crédito,2,999,15,1698.3
ORD-00030,28/03/2026,C-0803,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta crédito,1,1899,20,1519.2
ORD-00034,28/03/2026,C-0635,Smartphone X1,Electrónica,Nova,Centro,Web,PayPal,1,8999,0,8999
ORD-00096,28/03/2026,C-0102,Freidora AirCook,Hogar,KitchenLab,Occidente,Web,Tarjeta débito,3,2499,0,7497
ORD-00106,28/03/2026,C-0779,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,1599,5,1519.05
ORD-00171,28/03/2026,C-0764,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,2,1499,0,2998
ORD-00183,28/03/2026,C-0145,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Marketplace,PayPal,1,1799,0,1799
ORD-00194,28/03/2026,C-0851,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,1399,0,1399
ORD-00208,28/03/2026,C-0911,Cafetera HomeBrew,Hogar,HomePlus,Sur,Marketplace,Tarjeta crédito,1,1799,0,1799
ORD-00307,28/03/2026,C-0709,Aspiradora CleanPro,Hogar,CleanPro,Sureste,Marketplace,Transferencia,2,3299,0,6598
ORD-00340,28/03/2026,C-0117,Cafetera HomeBrew,Hogar,HomePlus,Norte,Marketplace,Tarjeta crédito,1,1799,0,1799
ORD-00341,28/03/2026,C-0605,Aspiradora CleanPro,Hogar,CleanPro,Norte,Web,Tarjeta débito,2,3299,10,5938.2
ORD-00371,28/03/2026,C-0303,Laptop Nova 14,Electrónica,Nova,Occidente,Web,Tarjeta débito,2,18999,5,36098.1
ORD-00388,28/03/2026,C-0206,Tenis Casual Street,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,1,1399,5,1329.05
ORD-00538,28/03/2026,C-0815,Sudadera Essential,Moda,BasicLab,Occidente,Marketplace,Tarjeta crédito,2,999,5,1898.1
ORD-00601,28/03/2026,C-0181,Mochila Training,Deportes,Move,Norte,Web,Transferencia,2,899,0,1798
ORD-00603,28/03/2026,C-0488,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,Tarjeta débito,2,1799,0,3598
ORD-00618,28/03/2026,C-0774,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,1,999,5,949.05
ORD-00719,28/03/2026,C-0089,Smartwatch FitGo,Deportes,FitGo,Sur,Web,PayPal,1,2299,10,2069.1
